guestId,hasName,hasAddress,hasPhone,hasEmail,hasBirthDate
35563900,true,true,false,true,false
17218262,true,true,true,false,false
63773361,true,true,true,true,true
188377807,true,false,false,false,false
48923267,true,true,true,false,true
188465220,true,false,false,false,false
188515793,true,false,false,false,false
188465481,false,false,false,false,false
118909079,true,true,true,true,true
11882666,true,false,true,false,false
108722993,true,true,false,false,false
188383233,true,false,true,false,false
122247961,true,true,false,true,true
73868394,true,true,false,true,true
63408476,true,true,false,false,true
140932490,true,true,true,true,true
94743691,true,true,false,false,false
188340938,true,false,false,false,false
188341938,true,false,true,true,false
78175676,true,true,false,false,false
111041406,true,true,false,true,true
58534273,true,true,false,true,true
60584930,true,true,true,false,true
188518039,true,false,false,false,false
18303021,true,true,true,true,true
188797413,true,false,false,false,false
90237998,true,true,true,true,true
28789367,true,true,true,true,true
24420347,true,true,true,true,true
123095915,true,true,false,true,true
188800371,true,false,false,false,false
188800766,true,false,false,false,false
188801241,true,false,false,false,false
76686559,true,true,true,true,true
8892964,true,true,true,true,true
68157288,true,true,false,false,true
107460648,true,true,true,true,true
44782567,true,true,false,false,true
73616688,true,true,true,true,true
151248752,true,true,true,true,true
90345954,true,true,true,true,true
20543564,true,true,true,true,true
138842548,true,true,true,true,true
188539285,true,false,true,false,false
84387038,true,false,false,false,true
94149208,true,true,false,false,false
188363994,false,false,false,false,false
131942169,true,true,true,true,true
127285245,true,true,true,true,true
42177425,true,true,true,true,false
27490651,true,true,true,true,true
78395077,true,true,true,true,true
131040058,true,true,true,false,false
154879075,true,true,true,true,true
135634333,true,false,false,false,true
137287197,true,false,true,true,false
168547481,true,true,true,true,true
168546852,true,false,true,false,false
141825321,true,true,true,true,false
19093674,true,true,false,false,false
168648275,true,true,true,true,true
150808629,true,false,true,true,false
188379442,true,false,false,false,false
48782876,true,true,true,true,true
187880748,true,false,false,false,false
34824914,false,false,false,false,false
88865029,true,true,true,true,true
4022446,true,true,false,false,true
19306579,true,true,false,true,true
188381085,true,false,false,false,false
66520089,true,true,false,false,true
186070516,true,false,true,false,false
188384367,true,false,false,false,false
16664357,true,true,false,true,false
111373507,true,true,true,true,true
100707670,true,true,true,true,true
142594291,true,true,false,true,true
27738438,true,false,false,true,false
43327751,true,false,true,true,false
72081338,true,true,true,true,true
75819568,true,true,false,false,true
188561136,true,false,false,false,false
188563184,true,false,false,false,false
115581524,true,true,true,true,true
186097341,true,false,false,false,false
116428819,true,true,true,false,true
38691012,true,true,true,true,true
93591988,true,true,true,true,false
188448919,true,true,true,false,false
7400046,true,false,true,false,false
82841190,true,true,true,true,true
164961403,true,true,true,true,true
132364862,true,true,true,true,true
188394137,true,false,false,false,false
188466747,true,false,true,false,true
47520079,true,true,true,true,true
43153884,true,true,false,false,true
188398411,true,false,true,false,false
188820698,true,true,true,false,false
188823295,true,false,false,false,false
35579350,true,true,true,true,true
122369974,true,true,false,false,false
158913901,true,true,true,true,true
58172212,true,true,true,true,true
43081783,true,false,false,false,false
58172212,true,true,true,true,true
188828465,true,true,false,false,false
64128911,true,true,true,true,true
72152258,true,true,false,true,true
94915471,true,true,true,true,true
39971239,true,true,true,false,true
187899379,false,false,false,false,false
187900200,true,false,false,false,false
103472371,true,true,false,true,true
13390047,true,false,false,false,true
116963708,true,true,true,true,false
86064643,true,false,false,false,true
90644387,true,true,true,true,true
10001629,true,false,false,false,true
82900567,true,true,false,true,true
58076348,true,true,true,true,true
187903204,true,false,false,false,false
11550138,true,true,false,true,true
28296294,true,true,true,false,true
5654297,true,true,true,true,true
174390597,true,true,true,true,true
155081888,true,true,true,true,true
187066282,true,false,false,false,false
86714486,true,true,true,false,true
175588605,true,true,true,true,false
41816325,true,true,false,false,true
186128018,true,false,false,false,false
188469207,true,false,false,false,false
131268668,true,true,false,true,false
21843943,true,true,true,true,true
1041497,true,true,false,false,true
157793758,true,false,false,true,false
49530406,true,true,true,true,true
37792581,true,true,false,false,true
32111302,true,true,true,false,true
188399479,true,false,false,false,false
188399497,true,false,false,false,false
188400737,true,false,false,false,false
184819213,true,false,false,false,false
42479886,true,true,true,true,true
58172212,true,true,true,true,true
168792928,true,false,false,false,true
46130563,true,false,true,true,false
186155160,true,true,false,false,false
153312961,true,true,false,true,true
25164222,true,true,true,true,true
14239762,true,true,true,true,true
155413391,true,true,true,true,true
39913491,true,true,true,false,false
77656831,true,true,false,true,false
121512094,true,true,true,true,false
65658654,true,true,false,true,true
168744141,true,true,false,true,true
106718137,true,true,true,true,true
118493264,true,true,true,true,false
39685028,true,true,true,true,false
38445489,true,true,true,true,true
88869522,true,false,false,true,true
106234634,true,true,false,true,false
90412540,true,true,false,true,true
62513727,true,true,false,false,true
44000792,true,true,true,true,true
95409241,true,true,true,true,true
147386653,true,true,true,false,false
41438805,true,true,true,true,false
103439503,true,false,true,false,false
88453712,true,true,true,true,true
44115310,true,true,true,true,true
29824350,true,true,true,true,true
175543906,true,true,true,true,false
134373873,true,true,true,true,true
130959245,true,false,true,false,false
188529803,true,true,true,false,false
98114864,true,true,true,true,true
188537925,true,false,true,false,false
158859551,true,true,true,true,true
7314297,true,true,true,true,true
74193351,true,true,true,false,true
155830676,true,false,true,false,false
101585120,true,true,true,true,true
147516163,true,true,true,true,true
104654696,true,true,false,true,true
103100103,true,true,true,true,true
134695685,true,true,true,false,false
158859905,true,true,true,true,true
174718770,true,true,true,true,true
188556335,true,false,false,false,false
175593157,true,false,false,false,false
84565857,true,true,true,true,false
12057979,true,true,true,true,true
188300167,true,false,true,false,false
188550531,true,false,false,false,false
16314471,true,false,false,false,true
156570329,true,true,true,true,true
18728958,true,true,true,true,true
59838013,true,true,false,false,true
188303128,true,false,false,false,false
1112904,true,true,true,false,true
61404942,true,true,true,true,false
95315249,true,true,false,true,true
56510638,true,true,false,false,false
61284214,true,true,true,true,true
78561117,true,true,false,true,true
124982847,true,true,true,true,false
187055200,true,false,false,false,false
1654580,true,true,true,true,true
98995717,true,true,true,true,true
120352264,true,true,true,true,true
158770081,true,true,true,true,false
187097033,true,false,false,false,false
101152863,true,false,true,false,false
74258940,true,true,false,true,false
54242400,true,true,false,true,true
131741110,true,true,true,true,true
7843956,true,true,false,true,true
56892421,true,true,false,false,true
7360364,true,true,true,true,true
187059703,true,false,false,false,false
188535368,false,false,false,false,false
114502684,true,true,true,true,false
55370093,true,true,true,true,false
62070782,true,false,false,false,true
109944011,true,true,true,false,true
188508914,true,true,true,false,false
88046569,true,true,true,true,true
114434425,true,true,true,false,true
43134538,true,true,true,true,false
188328267,true,false,false,false,false
74170005,true,true,true,true,true
86513516,true,true,true,true,true
113972563,true,true,true,true,true
158726271,true,true,true,true,true
134984341,true,true,true,true,true
187101351,true,false,false,false,false
116394487,true,true,true,true,true
103016588,true,false,true,false,false
109732585,true,false,false,false,true
52452610,true,true,true,true,true
185323282,true,false,false,false,false
114551902,true,true,true,true,true
104296894,true,true,true,false,false
107392000,true,true,true,true,true
106579617,true,true,true,true,true
121436273,true,true,true,true,true
78012223,true,true,true,true,true
145593299,true,true,true,true,true
188453908,true,false,false,false,false
187173885,false,false,false,false,false
54973338,true,true,true,true,true
188576919,true,false,false,false,false
142161295,true,true,true,true,true
188459631,true,false,false,false,false
188460029,true,false,false,false,false
61819538,true,true,true,true,true
24978480,true,true,true,true,false
188460613,true,true,false,true,false
18229638,true,true,false,false,true
68514527,true,true,true,true,true
137450683,true,false,true,false,false
21589075,true,true,true,true,true
9204183,true,false,true,true,false
17024824,true,true,false,true,false
81826454,true,true,false,true,false
136995929,true,true,true,true,true
10301719,true,false,false,false,true
75577183,true,true,true,false,false
24213457,true,true,true,true,true
175585380,true,false,false,false,false
188314297,true,false,false,false,false
187976884,true,true,true,false,false
187978393,true,false,false,false,false
37941282,true,true,true,true,true
37401881,true,true,false,true,true
188464996,true,false,false,false,false
184941475,true,false,true,false,false
133087505,true,true,true,true,true
168814107,false,false,false,false,false
188467645,true,false,false,false,false
24721194,true,true,true,true,false
61028251,true,true,true,true,true
185475793,true,false,false,false,false
156298188,true,true,false,false,false
119276463,true,true,true,true,true
136300254,true,false,false,false,true
43796390,true,true,true,true,true
187990146,true,false,true,false,false
119702703,true,true,true,true,true
188510596,true,false,false,false,false
52956452,true,true,true,true,true
18175650,true,true,true,true,true
166931352,true,true,true,true,false
158325988,true,true,true,false,false
133618784,true,true,true,true,true
168561354,false,false,false,false,true
187992969,true,false,false,false,false
88737070,true,true,false,false,true
152013310,true,true,true,false,false
188623597,true,false,false,false,false
188624349,true,false,false,false,false
45443679,true,true,true,true,true
41874422,true,false,false,true,false
27038617,true,true,true,true,true
114023118,true,true,false,true,false
26484048,true,true,true,true,false
188516624,false,false,false,false,false
123150303,true,true,false,true,true
188585917,true,false,false,false,false
188520397,true,false,false,false,false
133750437,true,true,true,true,true
57784265,true,true,true,true,true
188588142,true,false,false,false,false
188543886,true,false,true,false,false
158916924,true,true,false,true,true
13235139,true,true,false,true,true
92837155,true,true,true,true,true
168811906,true,true,false,true,true
107307861,true,true,true,true,true
68573560,true,true,true,true,true
123547478,true,true,true,true,true
114959517,true,true,true,true,true
148330830,true,true,true,true,true
144114956,true,true,true,false,true
168813511,true,true,true,true,true
111324021,true,false,true,true,false
123383742,true,true,false,true,true
168489678,true,true,false,true,true
115376653,true,true,false,false,true
66411038,true,false,true,false,false
188357458,false,false,false,false,false
72145102,true,true,true,true,false
188556850,true,false,false,false,false
188610172,true,false,false,false,false
37761960,true,true,true,true,true
79784515,true,false,false,false,false
128423110,true,true,true,true,false
141198250,true,true,true,true,true
52129522,true,true,false,true,true
17272203,true,false,true,false,false
188615372,false,false,false,false,false
96791240,true,true,true,true,true
136811423,true,true,true,false,false
143918812,true,true,true,true,true
188629621,true,false,false,false,false
188630128,true,false,false,false,false
115818693,true,true,false,false,true
20013832,true,true,false,true,true
18581669,true,true,true,false,false
98995717,true,true,true,true,true
188762321,true,true,true,false,false
134452226,true,false,false,true,false
188762926,true,false,false,false,false
188467870,true,false,false,false,false
31851036,true,true,true,false,false
29609420,true,true,true,true,true
88868274,true,true,false,true,true
187098328,true,false,false,false,false
185276421,true,true,true,false,false
185282404,true,false,false,false,false
